RUN	MyTestPackage.APITest	apitest	1577734244016	 	3.3.1
USER	RecordedSimulation	950	START	1577734245396	1577734245396
USER	RecordedSimulation	968	START	1577734245400	1577734245400
USER	RecordedSimulation	976	START	1577734245401	1577734245401
USER	RecordedSimulation	994	START	1577734245407	1577734245407
USER	RecordedSimulation	866	START	1577734245374	1577734245374
REQUEST	56		request_0	1577734245086	1577734247417	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	56	END	1577734245085	1577734247457
REQUEST	40		request_0	1577734245081	1577734247460	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	40	END	1577734245081	1577734247463
REQUEST	8		request_0	1577734245067	1577734247463	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	8	END	1577734245006	1577734247465
REQUEST	24		request_0	1577734245076	1577734247601	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	24	END	1577734245075	1577734247604
REQUEST	48		request_0	1577734245084	1577734247842	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	48	END	1577734245083	1577734247844
REQUEST	72		request_0	1577734245091	1577734248023	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	72	END	1577734245091	1577734248025
REQUEST	88		request_0	1577734245100	1577734248077	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	88	END	1577734245099	1577734248079
REQUEST	32		request_0	1577734245085	1577734248463	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	32	END	1577734245078	1577734248465
REQUEST	168		request_0	1577734245130	1577734248646	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	168	END	1577734245130	1577734248648
REQUEST	5		request_0	1577734245066	1577734248925	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	5	END	1577734245006	1577734248932
REQUEST	294		request_0	1577734245160	1577734248938	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	294	END	1577734245159	1577734248943
REQUEST	281		request_0	1577734245184	1577734248980	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	281	END	1577734245156	1577734248981
REQUEST	377		request_0	1577734245201	1577734248982	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	377	END	1577734245201	1577734248982
REQUEST	313		request_0	1577734245196	1577734248983	KO	j.n.c.ClosedChannelException
REQUEST	255		request_0	1577734245158	1577734248983	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	255	END	1577734245147	1577734248983
USER	RecordedSimulation	313	END	1577734245169	1577734248983
REQUEST	353		request_0	1577734245197	1577734248984	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	353	END	1577734245196	1577734248984
REQUEST	302		request_0	1577734245163	1577734249022	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	302	END	1577734245162	1577734249023
REQUEST	9		request_0	1577734245070	1577734249043	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	9	END	1577734245007	1577734249044
REQUEST	345		request_0	1577734245193	1577734249087	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	345	END	1577734245191	1577734249088
REQUEST	296		request_0	1577734245160	1577734249136	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	296	END	1577734245160	1577734249138
REQUEST	304		request_0	1577734245164	1577734249138	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	304	END	1577734245163	1577734249139
REQUEST	248		request_0	1577734245147	1577734249142	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	248	END	1577734245146	1577734249142
REQUEST	123		request_0	1577734245115	1577734249528	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	123	END	1577734245115	1577734249530
REQUEST	112		request_0	1577734245111	1577734249600	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	112	END	1577734245111	1577734249601
REQUEST	96		request_0	1577734245103	1577734249781	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	96	END	1577734245102	1577734249782
REQUEST	16		request_0	1577734245073	1577734249893	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	16	END	1577734245072	1577734249894
REQUEST	144		request_0	1577734245124	1577734249957	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	144	END	1577734245124	1577734249958
REQUEST	670		request_0	1577734245286	1577734249960	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	670	END	1577734245285	1577734249960
REQUEST	942		request_0	1577734245394	1577734249960	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	942	END	1577734245394	1577734249961
REQUEST	894		request_0	1577734245382	1577734249961	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	894	END	1577734245382	1577734249961
REQUEST	374		request_0	1577734245201	1577734249983	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	374	END	1577734245200	1577734249983
REQUEST	886		request_0	1577734245380	1577734250003	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	886	END	1577734245380	1577734250004
REQUEST	246		request_0	1577734245266	1577734250004	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	246	END	1577734245145	1577734250004
REQUEST	742		request_0	1577734245320	1577734250006	KO	j.n.c.ClosedChannelException
REQUEST	55		request_0	1577734245086	1577734250006	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	55	END	1577734245085	1577734250006
USER	RecordedSimulation	742	END	1577734245318	1577734250006
REQUEST	758		request_0	1577734245323	1577734250006	KO	j.n.c.ClosedChannelException
REQUEST	806		request_0	1577734245338	1577734250007	KO	j.n.c.ClosedChannelException
REQUEST	702		request_0	1577734245301	1577734250008	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	758	END	1577734245323	1577734250007
USER	RecordedSimulation	806	END	1577734245337	1577734250007
USER	RecordedSimulation	702	END	1577734245301	1577734250008
REQUEST	582		request_0	1577734245256	1577734250009	KO	j.n.c.ClosedChannelException
REQUEST	726		request_0	1577734245313	1577734250010	KO	j.n.c.ClosedChannelException
REQUEST	822		request_0	1577734245351	1577734250011	KO	j.n.c.ClosedChannelException
REQUEST	534		request_0	1577734245245	1577734250011	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	582	END	1577734245255	1577734250010
USER	RecordedSimulation	726	END	1577734245313	1577734250010
USER	RecordedSimulation	822	END	1577734245351	1577734250011
USER	RecordedSimulation	534	END	1577734245244	1577734250012
REQUEST	518		request_0	1577734245235	1577734250012	KO	j.n.c.ClosedChannelException
REQUEST	910		request_0	1577734245387	1577734250013	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	518	END	1577734245234	1577734250013
USER	RecordedSimulation	910	END	1577734245386	1577734250014
REQUEST	136		request_0	1577734245121	1577734250071	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	136	END	1577734245120	1577734250072
REQUEST	934		request_0	1577734245393	1577734250161	KO	j.n.c.ClosedChannelException
REQUEST	497		request_0	1577734245229	1577734250161	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	497	END	1577734245229	1577734250161
USER	RecordedSimulation	934	END	1577734245392	1577734250161
REQUEST	385		request_0	1577734245203	1577734250163	KO	j.n.c.ClosedChannelException
REQUEST	409		request_0	1577734245207	1577734250164	KO	j.n.c.ClosedChannelException
REQUEST	926		request_0	1577734245391	1577734250164	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	385	END	1577734245203	1577734250164
REQUEST	643		request_0	1577734245274	1577734250164	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	409	END	1577734245207	1577734250164
USER	RecordedSimulation	926	END	1577734245390	1577734250164
REQUEST	361		request_0	1577734245208	1577734250164	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	643	END	1577734245274	1577734250165
USER	RecordedSimulation	361	END	1577734245199	1577734250165
REQUEST	801		request_0	1577734245336	1577734250166	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	801	END	1577734245335	1577734250166
REQUEST	721		request_0	1577734245311	1577734250167	KO	j.n.c.ClosedChannelException
REQUEST	753		request_0	1577734245322	1577734250167	KO	j.n.c.ClosedChannelException
REQUEST	64		request_0	1577734245089	1577734250167	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	721	END	1577734245311	1577734250167
USER	RecordedSimulation	753	END	1577734245321	1577734250168
REQUEST	785		request_0	1577734245332	1577734250169	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	64	END	1577734245088	1577734250169
USER	RecordedSimulation	785	END	1577734245331	1577734250169
REQUEST	966		request_0	1577734245400	1577734250170	KO	j.n.c.ClosedChannelException
REQUEST	729		request_0	1577734245314	1577734250170	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	966	END	1577734245399	1577734250170
USER	RecordedSimulation	729	END	1577734245313	1577734250170
REQUEST	289		request_0	1577734245158	1577734250170	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	289	END	1577734245157	1577734250170
REQUEST	651		request_0	1577734245277	1577734250171	KO	j.n.c.ClosedChannelException
REQUEST	329		request_0	1577734245181	1577734250171	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	651	END	1577734245276	1577734250171
REQUEST	878		request_0	1577734245378	1577734250171	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	878	END	1577734245378	1577734250172
USER	RecordedSimulation	329	END	1577734245181	1577734250172
REQUEST	998		request_0	1577734245408	1577734250172	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	998	END	1577734245408	1577734250172
REQUEST	37		request_0	1577734245080	1577734250229	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	37	END	1577734245080	1577734250231
REQUEST	81		request_0	1577734245098	1577734250239	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	81	END	1577734245097	1577734250239
REQUEST	57		request_0	1577734245086	1577734250297	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	57	END	1577734245086	1577734250297
REQUEST	577		request_0	1577734245255	1577734250298	KO	j.n.c.ClosedChannelException
REQUEST	121		request_0	1577734245114	1577734250299	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	577	END	1577734245255	1577734250299
USER	RecordedSimulation	121	END	1577734245114	1577734250300
REQUEST	113		request_0	1577734245112	1577734250303	KO	j.n.c.ClosedChannelException
REQUEST	833		request_0	1577734245442	1577734250306	KO	j.n.c.ClosedChannelException
REQUEST	434		request_0	1577734245213	1577734250306	KO	j.n.c.ClosedChannelException
REQUEST	44		request_0	1577734245083	1577734250307	KO	j.n.c.ClosedChannelException
REQUEST	673		request_0	1577734245288	1577734250307	KO	j.n.c.ClosedChannelException
REQUEST	676		request_0	1577734245290	1577734250307	KO	j.n.c.ClosedChannelException
REQUEST	657		request_0	1577734245279	1577734250307	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	113	END	1577734245111	1577734250305
USER	RecordedSimulation	833	END	1577734245354	1577734250307
USER	RecordedSimulation	44	END	1577734245082	1577734250307
USER	RecordedSimulation	434	END	1577734245212	1577734250307
USER	RecordedSimulation	673	END	1577734245287	1577734250307
USER	RecordedSimulation	676	END	1577734245289	1577734250307
USER	RecordedSimulation	657	END	1577734245278	1577734250307
REQUEST	985		request_0	1577734245405	1577734250308	KO	j.n.c.ClosedChannelException
REQUEST	97		request_0	1577734245109	1577734250312	KO	j.n.c.ClosedChannelException
REQUEST	793		request_0	1577734245407	1577734250312	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	985	END	1577734245404	1577734250312
USER	RecordedSimulation	97	END	1577734245103	1577734250312
USER	RecordedSimulation	793	END	1577734245333	1577734250313
REQUEST	185		request_0	1577734245135	1577734250318	KO	j.n.c.ClosedChannelException
REQUEST	705		request_0	1577734245302	1577734250322	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	185	END	1577734245134	1577734250321
USER	RecordedSimulation	705	END	1577734245301	1577734250322
REQUEST	129		request_0	1577734245117	1577734250323	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	129	END	1577734245117	1577734250323
REQUEST	585		request_0	1577734245256	1577734250323	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	585	END	1577734245256	1577734250324
REQUEST	73		request_0	1577734245114	1577734250324	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	73	END	1577734245091	1577734250324
REQUEST	625		request_0	1577734245269	1577734250327	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	625	END	1577734245268	1577734250331
REQUEST	233		request_0	1577734245143	1577734250342	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	233	END	1577734245143	1577734250342
REQUEST	225		request_0	1577734245142	1577734250344	KO	j.n.c.ClosedChannelException
REQUEST	100		request_0	1577734245115	1577734250343	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	225	END	1577734245142	1577734250344
USER	RecordedSimulation	100	END	1577734245105	1577734250344
REQUEST	201		request_0	1577734245138	1577734250344	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	201	END	1577734245138	1577734250344
REQUEST	575		request_0	1577734245255	1577734250761	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	575	END	1577734245254	1577734250761
REQUEST	583		request_0	1577734245256	1577734250762	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	583	END	1577734245256	1577734250762
REQUEST	19		request_0	1577734245074	1577734251043	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	19	END	1577734245073	1577734251044
REQUEST	375		request_0	1577734245201	1577734251222	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	375	END	1577734245200	1577734251226
REQUEST	80		request_0	1577734245097	1577734251299	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	80	END	1577734245096	1577734251300
REQUEST	87		request_0	1577734245100	1577734251300	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	87	END	1577734245099	1577734251301
REQUEST	251		request_0	1577734245147	1577734251304	KO	header(access_token).find.exists, found nothing
REQUEST	77		request_0	1577734245095	1577734251305	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	251	END	1577734245147	1577734251306
USER	RecordedSimulation	77	END	1577734245094	1577734251306
REQUEST	22		request_0	1577734245075	1577734251349	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	22	END	1577734245074	1577734251350
REQUEST	264		request_0	1577734245152	1577734251387	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	264	END	1577734245151	1577734251390
REQUEST	220		request_0	1577734245142	1577734251447	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	220	END	1577734245141	1577734251451
REQUEST	196		request_0	1577734245137	1577734251459	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	196	END	1577734245137	1577734251465
REQUEST	831		request_0	1577734245354	1577734251502	KO	j.n.c.ClosedChannelException
REQUEST	990		request_0	1577734245406	1577734251502	KO	j.n.c.ClosedChannelException
REQUEST	517		request_0	1577734245235	1577734251502	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	831	END	1577734245354	1577734251503
USER	RecordedSimulation	517	END	1577734245234	1577734251503
USER	RecordedSimulation	990	END	1577734245406	1577734251503
REQUEST	399		request_0	1577734245205	1577734251507	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	399	END	1577734245205	1577734251507
REQUEST	365		request_0	1577734245199	1577734251508	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	365	END	1577734245199	1577734251508
REQUEST	299		request_0	1577734245161	1577734251522	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	299	END	1577734245160	1577734251523
REQUEST	407		request_0	1577734245207	1577734251565	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	407	END	1577734245207	1577734251565
REQUEST	905		request_0	1577734245386	1577734251577	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	905	END	1577734245385	1577734251579
REQUEST	855		request_0	1577734245370	1577734251581	KO	j.n.c.ClosedChannelException
REQUEST	590		request_0	1577734245258	1577734251581	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	855	END	1577734245370	1577734251581
USER	RecordedSimulation	590	END	1577734245257	1577734251581
REQUEST	927		request_0	1577734245397	1577734251585	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	927	END	1577734245390	1577734251586
REQUEST	357		request_0	1577734245198	1577734251587	KO	j.n.c.ClosedChannelException
REQUEST	415		request_0	1577734245208	1577734251587	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	357	END	1577734245197	1577734251587
USER	RecordedSimulation	415	END	1577734245208	1577734251587
REQUEST	14		request_0	1577734245072	1577734251591	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	14	END	1577734245071	1577734251591
REQUEST	734		request_0	1577734245316	1577734251591	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	734	END	1577734245315	1577734251591
REQUEST	959		request_0	1577734245398	1577734251592	KO	j.n.c.ClosedChannelException
REQUEST	318		request_0	1577734245177	1577734251592	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	959	END	1577734245398	1577734251592
USER	RecordedSimulation	318	END	1577734245176	1577734251592
REQUEST	847		request_0	1577734245368	1577734251593	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	847	END	1577734245367	1577734251594
REQUEST	192		request_0	1577734245136	1577734251606	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	192	END	1577734245136	1577734251607
REQUEST	632		request_0	1577734245276	1577734251610	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	632	END	1577734245271	1577734251611
REQUEST	887		request_0	1577734245381	1577734251614	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	887	END	1577734245380	1577734251614
REQUEST	863		request_0	1577734245373	1577734251615	KO	j.n.c.ClosedChannelException
REQUEST	710		request_0	1577734245304	1577734251615	KO	j.n.c.ClosedChannelException
REQUEST	62		request_0	1577734245088	1577734251616	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	710	END	1577734245303	1577734251616
REQUEST	405		request_0	1577734245206	1577734251616	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	863	END	1577734245373	1577734251616
USER	RecordedSimulation	62	END	1577734245087	1577734251616
USER	RecordedSimulation	405	END	1577734245206	1577734251616
REQUEST	680		request_0	1577734245293	1577734251617	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	680	END	1577734245292	1577734251619
REQUEST	943		request_0	1577734245395	1577734251621	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	943	END	1577734245394	1577734251621
REQUEST	935		request_0	1577734245393	1577734251622	KO	j.n.c.ClosedChannelException
REQUEST	950		request_0	1577734245453	1577734251623	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	935	END	1577734245392	1577734251623
USER	RecordedSimulation	950	END	1577734245396	1577734251623
REQUEST	654		request_0	1577734245278	1577734251623	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	654	END	1577734245278	1577734251624
REQUEST	622		request_0	1577734245268	1577734251624	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	622	END	1577734245268	1577734251624
REQUEST	46		request_0	1577734245083	1577734251625	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	46	END	1577734245083	1577734251626
REQUEST	118		request_0	1577734245113	1577734251626	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	118	END	1577734245112	1577734251626
REQUEST	570		request_0	1577734245253	1577734251646	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	570	END	1577734245253	1577734251647
REQUEST	619		request_0	1577734245267	1577734251650	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	619	END	1577734245266	1577734251651
REQUEST	978		request_0	1577734245402	1577734251660	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	978	END	1577734245401	1577734251662
REQUEST	991		request_0	1577734245407	1577734251666	KO	j.n.c.ClosedChannelException
REQUEST	678		request_0	1577734245291	1577734251666	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	991	END	1577734245406	1577734251666
USER	RecordedSimulation	678	END	1577734245291	1577734251667
REQUEST	879		request_0	1577734245378	1577734251667	KO	j.n.c.ClosedChannelException
REQUEST	421		request_0	1577734245212	1577734251667	KO	j.n.c.ClosedChannelException
REQUEST	646		request_0	1577734245276	1577734251667	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	421	END	1577734245209	1577734251667
USER	RecordedSimulation	879	END	1577734245378	1577734251667
USER	RecordedSimulation	646	END	1577734245275	1577734251668
REQUEST	975		request_0	1577734245401	1577734251670	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	975	END	1577734245401	1577734251671
REQUEST	967		request_0	1577734245400	1577734251671	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	967	END	1577734245400	1577734251671
REQUEST	983		request_0	1577734245404	1577734251672	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	983	END	1577734245404	1577734251672
REQUEST	691		request_0	1577734245297	1577734251673	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	691	END	1577734245297	1577734251674
REQUEST	7		request_0	1577734245067	1577734251673	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	7	END	1577734245006	1577734251677
REQUEST	587		request_0	1577734245364	1577734251760	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	587	END	1577734245257	1577734251762
REQUEST	568		request_0	1577734245253	1577734251767	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	568	END	1577734245253	1577734251768
REQUEST	962		request_0	1577734245399	1577734251875	KO	j.n.c.ClosedChannelException
REQUEST	896		request_0	1577734245383	1577734251875	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	962	END	1577734245398	1577734251875
USER	RecordedSimulation	896	END	1577734245382	1577734251875
REQUEST	157		request_0	1577734245128	1577734251875	KO	header(access_token).find.exists, found nothing
REQUEST	824		request_0	1577734245352	1577734251876	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	824	END	1577734245352	1577734251876
USER	RecordedSimulation	157	END	1577734245128	1577734251877
REQUEST	267		request_0	1577734245153	1577734251879	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	267	END	1577734245152	1577734251880
REQUEST	586		request_0	1577734245257	1577734251946	KO	j.n.c.ClosedChannelException
REQUEST	665		request_0	1577734245281	1577734251946	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	586	END	1577734245257	1577734251947
USER	RecordedSimulation	665	END	1577734245280	1577734251947
REQUEST	261		request_0	1577734245150	1577734251962	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	261	END	1577734245150	1577734251964
REQUEST	620		request_0	1577734245267	1577734251978	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	620	END	1577734245267	1577734251978
REQUEST	766		request_0	1577734245326	1577734251979	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	766	END	1577734245325	1577734251979
REQUEST	798		request_0	1577734245335	1577734251980	KO	j.n.c.ClosedChannelException
REQUEST	471		request_0	1577734245224	1577734251981	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	798	END	1577734245334	1577734251980
USER	RecordedSimulation	471	END	1577734245224	1577734251981
REQUEST	660		request_0	1577734245280	1577734251982	KO	j.n.c.ClosedChannelException
REQUEST	430		request_0	1577734245212	1577734251982	KO	j.n.c.ClosedChannelException
REQUEST	516		request_0	1577734245234	1577734251982	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	660	END	1577734245279	1577734251982
REQUEST	814		request_0	1577734245342	1577734251983	KO	j.n.c.ClosedChannelException
REQUEST	964		request_0	1577734245400	1577734251983	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	430	END	1577734245212	1577734251983
USER	RecordedSimulation	516	END	1577734245234	1577734251983
USER	RecordedSimulation	814	END	1577734245341	1577734251983
USER	RecordedSimulation	964	END	1577734245399	1577734251983
REQUEST	974		request_0	1577734245401	1577734251986	KO	j.n.c.ClosedChannelException
REQUEST	495		request_0	1577734245229	1577734251986	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	974	END	1577734245401	1577734251986
USER	RecordedSimulation	495	END	1577734245229	1577734251987
REQUEST	527		request_0	1577734245239	1577734251989	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	527	END	1577734245238	1577734251989
REQUEST	511		request_0	1577734245234	1577734251993	KO	j.n.c.ClosedChannelException
REQUEST	510		request_0	1577734245233	1577734251993	KO	j.n.c.ClosedChannelException
REQUEST	630		request_0	1577734245271	1577734251993	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	511	END	1577734245233	1577734251993
USER	RecordedSimulation	510	END	1577734245232	1577734251993
USER	RecordedSimulation	630	END	1577734245270	1577734251994
REQUEST	830		request_0	1577734245354	1577734251995	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	830	END	1577734245354	1577734251996
REQUEST	487		request_0	1577734245227	1577734252013	KO	j.n.c.ClosedChannelException
REQUEST	366		request_0	1577734245210	1577734252013	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	366	END	1577734245199	1577734252013
USER	RecordedSimulation	487	END	1577734245227	1577734252013
REQUEST	875		request_0	1577734245377	1577734252014	KO	j.n.c.ClosedChannelException
REQUEST	774		request_0	1577734245329	1577734252014	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	774	END	1577734245328	1577734252014
USER	RecordedSimulation	875	END	1577734245377	1577734252014
REQUEST	6		request_0	1577734245067	1577734252068	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	6	END	1577734245006	1577734252069
REQUEST	147		request_0	1577734245125	1577734252212	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	147	END	1577734245125	1577734252213
REQUEST	141		request_0	1577734245123	1577734252224	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	141	END	1577734245122	1577734252225
REQUEST	152		request_0	1577734245127	1577734252432	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	152	END	1577734245127	1577734252433
REQUEST	93		request_0	1577734245102	1577734252531	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	93	END	1577734245102	1577734252533
REQUEST	128		request_0	1577734245116	1577734252604	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	128	END	1577734245116	1577734252605
REQUEST	184		request_0	1577734245214	1577734252732	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	184	END	1577734245134	1577734252734
REQUEST	38		request_0	1577734245081	1577734252736	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	38	END	1577734245080	1577734252738
REQUEST	30		request_0	1577734245078	1577734252751	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	30	END	1577734245077	1577734252753
REQUEST	929		request_0	1577734245391	1577734252765	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	929	END	1577734245391	1577734252766
REQUEST	107		request_0	1577734245110	1577734252790	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	107	END	1577734245109	1577734252791
REQUEST	321		request_0	1577734245178	1577734252832	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	321	END	1577734245178	1577734252832
REQUEST	593		request_0	1577734245259	1577734252832	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	593	END	1577734245258	1577734252832
REQUEST	689		request_0	1577734245297	1577734252845	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	689	END	1577734245296	1577734252845
REQUEST	681		request_0	1577734245293	1577734252857	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	681	END	1577734245293	1577734252857
REQUEST	257		request_0	1577734245149	1577734252871	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	257	END	1577734245148	1577734252872
REQUEST	441		request_0	1577734245216	1577734252882	KO	j.n.c.ClosedChannelException
USER	RecordedSimulation	441	END	1577734245213	1577734252883
REQUEST	713		request_0	1577734245311	1577734252920	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	713	END	1577734245304	1577734252925
REQUEST	310		request_0	1577734245188	1577734252924	KO	header(access_token).find.exists, found nothing
USER	RecordedSimulation	310	END	1577734245164	1577734252925
REQUEST	247		request_0	1577734245147	1577734252931	KO	header(access_token).find.exists, found nothing
